English_Word,Old_Filename,New_Filename,Chinese,Match?,Reason,Reviewed
level,storey.png,level_building_floor.jpg,水平,True,,False
liar,屏幕快照 2020-07-04 上午6.51.29.png,liar_boy_sheeps.jpg,说谎者,True,"The image depicts a boy with sheep, likely referencing the 'boy who cried wolf' fable, where the boy is a liar.",False
library,library.jpg,library_woman_reading.jpg,图书馆,True,,False
lick,licking.gif,lick_ice_cream.jpg,舔,True,,False
lie,lie.jpg,lie_broken_egg.jpg,谎言,True,,False
lift,weightlifting2.jpg,lift_weightlifting_olympics.jpg,举重,True,,False
light,light2.png,light_spotlight_lamp_sun.jpg,光,True,,False
lighter,lighter.jpeg,lighter_white_flame.jpg,打火机,True,,False
limb,paste-f01cdec8d1d3dabde57a2738a0224501d6e0c721.jpg,limb_human_anatomy.jpg,肢体,True,,False
lime,lime.jpeg,lime_green_fruit.jpg,酸橙,True,,False
limit,paste-f4139356aa2e84b06b7b1f81f30c080c877dc313.jpg,limit_height_speed_signs.jpg,限制,True,,False
lip,lip.png,lip_pencil_drawing.jpg,嘴唇,True,,False
liquid,liquid.png,liquid_examples.jpg,液体,True,,False
litter,litter.png,litter_cartoon_child.jpg,乱扔垃圾,True,,False
little,little.png,little_dog_versus_big_dog.jpg,小,True,,False
load,Screen Shot 2019-06-09 at 9.34.50 AM.png,load_truck_people.jpg,装载,True,,False
lobby,lobby.png,lobby_hotel_interior.jpg,大厅,True,,False
lobster,lobster.jpg,lobster_cooked_with_butter.jpg,龙虾,True,,False
local,paste-ac84516905c69b3bb1598bf01b34377ad5b3dd73.jpg,local_qing_tuan.jpg,青团,True,,False
local,paste-b7a6c15f501b3a751e67677090942ad61c4d06be.jpg,DELETE,西瓜,False,"The image is of a watermelon, not something related to the word 'local'.",True
locker,locker.jpg,locker_row_storage.jpg,储物柜,True,,False
locust,paste-7d939f4a9f0f7c478303f0644c82f24a0cf919b8.jpg,locust_on_leaf.jpg,蝗虫,True,,False
loose,loose.png,loose_oversized_jeans.jpg,宽松,True,,False
lorry,paste-108922c2d768601d1540911f8ce96e10d5d07c32.jpg,lorry_cartoon_yellow.jpg,货车,True,,False
lose,Screen Shot 2018-08-18 at 7.25.03 AM.png,lose_tortoise_wins.jpg,输,True,,False
loud,loud.jpg,loud_man_covering_ears.jpg,大声,True,,False
loyal,paste-779128afa2d630ab9182f94a992472ddc6aa0763.jpg,loyal_two_women_embracing.jpg,忠诚,True,,False
loyal,paste-b62048521a5cb69216074b5e8acd8bb171910730.jpg,loyal_man_hugging_dog.jpg,忠诚,True,,False
lullaby,paste-5938cb3ff5afdf208765f20ec4fa6b417e061d6a.jpg,lullaby_mother_baby.jpg,摇篮曲,True,,False
lump,paste-d6a134262a4aa13099ba6aee374c317c676d789e.jpg,lump_back_shoulder.jpg,肿块,True,,False
lung,paste-14062e22927473331a9ebf2f7aaec797a4ee482c.jpg,lung_anatomy_body.jpg,肺,True,,False
lush,paste-24c90c493587303368929aa663c87e24756bab06.jpg,lush_vegetation_pond.jpg,茂盛,True,,False
machine,machines.png,machine_multiple_types.jpg,机器,True,,False
magazine,magazines.jpeg,magazine_covers.jpg,杂志,True,,False
magic,magician.jpeg,magic_rabbit_in_hat.jpg,魔术,True,,False
magnet,magnet.gif,magnet_attracting_metal.jpg,磁铁,True,,False
magnificent,paste-cc60f5e35ac81801ec713cccb0f65c599bf8c570.jpg,magnificent_petronas_towers.jpg,壮丽的,True,,False
magnificent,paste-ea23de1d9a6a207abdcc56689e19b83062c6471b.jpg,magnificent_pink_sunset.jpg,壮丽,True,,False
maiden,paste-6b285779247a6b1fed873a9880e06567ba98707a.jpg,maiden_seated_garden.jpg,少女,True,,False
maiden,paste-d3a8a5a07b45d2899345a12c89b6c6092c9522f8.jpg,maiden_forest_path.jpg,少女,True,,False
makeup,makeup.gif,makeup_concealer_application.jpg,化妆,True,,False
male,屏幕快照 2021-01-01 下午7.25.10.png,male_lion_rooster.jpg,雄性,True,,False
mallet,paste-427944c99c601948a7b1e44bd57dfcee3ef872b2.jpg,mallet_wooden.jpg,木槌,True,,False
mallet,paste-99085946ec0fa89f1041e8d2b5ae56923c4e4e7f.jpg,mallet_rubber_wooden_handle.jpg,槌,True,,False
manager,paste-b489ffa6da00877441d546580bde7b79014385cf.jpg,manager_leading_meeting.jpg,经理,True,,False
mane,屏幕快照 2020-05-03 上午7.02.41.png,mane_lion_horse.jpg,鬃毛,True,,False
manicure,paste-3b4e98154c94bacdb95f52b04397585689ec0c60.jpg,manicure_purple_nails.jpg,美甲,True,,False
manufacture,paste-e6834b978a454ed3639226ffbb516a18b591d651.jpg,manufacture_tv_assembly.jpg,制造,True,,False
manufacture,paste-f8c32ad700e5bf257464a16bc7818e08fefbf4da.jpg,manufacture_workers_assembly.jpg,制造,True,,False
map,map.png,map_street_los_angeles.jpg,地图,True,,False
maple,maple.webp,maple_red_leaf.jpg,枫叶,True,,False
marble,marbles.jpg,marble_colorful_set.jpg,弹珠,True,,False
march,屏幕快照 2020-08-02 上午7.07.04.png,march_calendar_flowers.jpg,三月,True,,False
marching,march.gif,marching_band_parade.jpg,行进,True,,False
mark,marking_exam_paper.jpg,mark_checklist_pen.jpg,标记,True,,False
mash,Screen Shot 2022-09-10 at 9.18.01 AM.png,mash_potatoes.jpg,捣碎,True,,False
massage,Screen Shot 2020-01-12 at 7.27.27 AM.png,massage_child_in_chair.jpg,按摩,True,,False
mat,bouffard-impressions-non-slip-outdoor-door-mat.jpg,mat_grey_doormat.jpg,垫子,True,,False
match,match.png,match_worksheet.jpg,匹配,True,The image shows worksheets involving matching words to pictures or numbers to corresponding quantities.,False
material,paste-5244a4a617823e9a3e3ad6c8ba7cc986b43e6e61.jpg,material_various_samples.jpg,材料,True,,False
math,math.jpeg,math_matching_game.jpg,数学,True,,False
mattress,mattress.JPG,mattress_quilted_top.jpg,床垫,True,,False
May,屏幕快照 2020-08-22 上午7.04.36.png,DELETE,可以,False,"The image shows a child watching an iPad and a hand making an 'OK' sign, implying permission. 'May' in this context is asking for permission, thus implying 'can' or 'allowed'.",True
meadow,meadow.jpg,meadow_tall_grass.jpg,草地,True,,False
meal,meal.jpg,meal_buddha_bowl.jpg,膳食,True,,False
mean,paste-b513ca9656205dad8108ec73d24f2c9b614bc032.jpg,mean_bullying.jpg,刻薄,True,,False
mean,paste-c3d4c7cc364ab45f59aa6a623fd90d0634322e7d.jpg,mean_angry_man_pointing.jpg,凶,True,,False
measure,屏幕快照 2020-10-17 下午12.00.53.png,measure_cartoon_carpenter.jpg,测量,True,,False
meat,meat.jpeg,meat_raw_beef.jpg,肉,True,,False
mechanism,paste-46eab7eac81dce762824de5eaf14d86bc9c55697.jpg,mechanism_gears.jpg,机械装置,True,,False
medal,medal.jpg,medal_gold_first_place.jpg,奖牌,True,,False
medallion,paste-d3ca3ec1c171fcae1843a6990bfb050f03f0f424.jpg,medallion_graduation_cap.jpg,奖章,True,,False
medicine,medicine.jpg,medicine_pills_bottles.jpg,药,True,,False
meet,meet.gif,meet_handshake.jpg,见面,True,,False
melt,melting.gif,ice_cream_pink_cone.gif,融化,True,"The image is of an ice cream cone, not something that is melting. While ice cream can melt, the image doesn't depict the melting process itself.",True
member,paste-52e4b4ec7e31bae30eec9e84bf2d43896b1d8832.jpg,member_helping_hand.jpg,成员,True,,False
member,paste-dfb2c38d6ad203344d5765a66306c80f7e2ff236.jpg,member_team_group.jpg,成员,True,,False
mend,mend.jpeg,mend_needle_fabric.jpg,修补,True,,False
mermaid,屏幕快照 2020-06-21 下午7.41.36.png,mermaid_cartoon_flower_crown.jpg,美人鱼,True,,False
messenger,paste-272a95f63f6d54f319ff46402dac509e37354a61.jpg,messenger_town_crier.jpg,信使,True,,False
messenger,paste-9ced2f2dfe598548bd04d74276b89789767defe4.jpg,messenger_running_character.jpg,信使,True,,False
messy,messy.png,messy_desk_and_office.jpg,凌乱,True,,False
metal,metal.jpg,metal_shapes_bars.jpg,金属,True,,False
method,paste-5c5f5fd10b740f4cf930cf029ebf192df334fde3.jpg,method_opening_jar.jpg,方法,True,The image shows a method of opening a jar.,False
method,paste-d421df909f4f6aa0e89c3ff6d3f5191c58b0a1ce.jpg,method_opening_bottle_scissors.jpg,方法,True,The image shows a specific way of opening a bottle.,False
method,paste-e52de6a0603d91bd86666dd4e5acf7e7df684bf4.jpg,method_jar_opening.jpg,方法,True,,False
miner,paste-2095c280fc858c761fdae62fc62c6fd3d016954d.jpg,miner_with_pickaxe.jpg,矿工,True,,False
mint,Screen Shot 2022-09-12 at 8.19.51 AM.png,mint_leaves_in_water.jpg,薄荷,True,,False
miracle,paste-f12c3ecedefe52f90969ee1a65847162536d0286.jpg,miracle_parting_sea.jpg,奇迹,True,,False
miserable,paste-a4acf038246bc95aa5c2060cbbc43f567aa8cfe7.jpg,miserable_sitting_down.jpg,痛苦,True,,False
misplace,paste-5767f156583af2f93a0f33355092baeb9a0b2193.jpg,misplace_woman_searching_bag.jpg,放错地方,True,,False
misplace,paste-a7c96f2d3b93680302fc979d507069159d185e65.jpg,misplace_pencil_book.jpg,放错地方,True,,False
miss,屏幕快照 2020-09-06 下午1.04.29.png,miss_people_selection.jpg,错过,True,,False
miss,miss.gif,miss_target.jpg,脱靶,True,,False
missing,Screen Shot 2018-09-11 at 6.42.39 AM.png,missing_elephant_tail.jpg,缺失,True,The image shows an elephant drawing with a prompt asking what is missing.,False
mistake,mistakes.png,mistake_math_problem.jpg,错误,True,,False
mix,mixing.gif,mix_red_blue_ink.jpg,混合,True,,False
moan,paste-53e22ffeae13e7cfde6543f153fc66a31e18a58b.jpg,moan_facial_expression.jpg,呻吟,True,,False
moat,paste-9815ed1be5ef934611c1cbdbdb7facb3d2076565.jpg,moat_castle_illustration.jpg,护城河,True,,False
model,paste-a9f068416e612a566d7048aa66bdb2eb6f95cfda.jpg,model_house_and_airplane.jpg,模型,True,,False
modest,paste-a818658ed631ab7a1ea886eee232192bc707b55e.jpg,modest_bowing_figure.jpg,谦虚,True,,False
modest,paste-d09dfb92eb3e84c5f68c3ba6900a468429d9954c.jpg,DELETE,哪里,False,"The image depicts a cartoon boy with the Chinese characters ""哪里"" (nǎ lǐ) above him. ""哪里"" translates to ""where"" or ""which place"" but also has the idiomatic meaning of ""not at all"" or ""it's nothing"" and is used as a modest response to a compliment. Therefore, the association with ""modest"" is a bit indirect, but understandable. However, it is not directly representing ""modest"".",True
mold,paste-b081174e7057d0a6240cb3f965f3c261a42b0b1f.jpg,mold_bread_slices.jpg,霉菌,True,,False
Monday,monday.png,DELETE,星期一,False,"The image shows schoolchildren doing exercises, which is not directly related to the concept of 'Monday'.",True
monk,monk2.jpg,monk_meditating_beach.jpg,僧侣,True,,False
monument,paste-c6396c86a68ae6da765dd72bd2b306388cc6b558.jpg,monument_washington_obelisk.jpg,纪念碑,True,,False
mosque,mosque.jpg,mosque_golden_dome.jpg,清真寺,True,,False
moss,moss.jpeg,moss_on_rock.jpg,苔藓,True,,False
moth,Screen Shot 2022-07-27 at 9.13.15 PM.png,moth_green_wings.jpg,蛾,True,,False
mother,mother.png,mother_and_daughter_matching_dresses.jpg,母亲,True,,False
mound,paste-98419b2bb27be644851ea60317da1ed30349c871.jpg,mound_grassy_hill.jpg,土墩,True,,False
mount,mount.png,mount_bike_rider.jpg,骑上,True,,False
move,giphy.gif,move_fish_underwater.jpg,移动,True,,False
move,zebra-animated-gif-4.gif,move_zebra_running.jpg,移动,True,,False
movie,watching_a_moive.jpg,movie_theater_audience.jpg,电影,True,,False
mow,mowing.jpg,mow_grass_lawnmower.jpg,修剪,True,,False
mr,屏幕快照 2020-09-06 下午1.02.49.png,mr_avatars_male_female_cartoon.jpg,先生,True,"The image shows a man and two women, not just 'mr'.",True
mrs,屏幕快照 2020-09-06 下午1.03.21.png,DELETE,女士,False,"The image contains icons representing different genders/marital statuses, not specifically 'mrs'. It shows a man and women.",True
muck,paste-c0fc93bd1357a4ae5518949cd79860eab2b96eb4.jpg,muck_hands_water.jpg,淤泥,True,,False
mud,mud.jpg,mud_wet_ground.jpg,泥,True,,False
mug,mug2.jpeg,mug_plain_white.jpg,马克杯,True,,False
mummy,mummy.jpeg,mummy_wrapped_figure.jpg,木乃伊,True,,False
muscle,muscle (1).jpg,muscle_bodybuilder_dumbbell.jpg,肌肉,True,,False
museum,museum.jpg,museum_dinosaur_skeleton.jpg,博物馆,True,,False
mute,paste-c46c4183db099731c76403f9087e5b0fca1099df.jpg,sign_language_conversation.jpg,聋哑人,True,"The image shows two people communicating through sign language. ""Mute"" refers to someone who cannot speak. While sign language is often used by those who are mute, the image directly represents communication through sign language, which is more accurately described as ""deaf and dumb people"".",True
nail,nail2.png,DELETE,钉子 (for metal nail) / 指甲 (for fingernail),False,The image shows both fingernails and a metal nail (for construction). The English word 'nail' can refer to either.,True
nap,屏幕快照 2020-06-30 上午6.15.56.png,nap_man_sleeping.jpg,午睡,True,,False
napkin,napkin2.jpg,napkin_white_rolled.jpg,餐巾,True,,False
nasty,paste-0327a12bc358659ffeb28ece3e898d75a0bbc2b2.jpg,nasty_angry_woman.jpg,讨厌的,True,,False
nasty,paste-9b220255b436e6b6744d41d8076f4f29c936574b.jpg,nasty_cockroach_woman.jpg,令人厌恶的,True,,False
nature,屏幕快照 2020-09-28 上午6.51.50.png,nature_landscape_various.jpg,自然,True,,False
naughty,naughty.png,naughty_kids_collage.jpg,淘气,True,,False
necklace,Screen Shot 2022-08-27 at 10.34.40 AM.png,necklace_beaded_pendant.jpg,项链,True,,False
nectar,屏幕快照 2020-08-02 上午7.14.09.png,nectar_drop_flower.jpg,花蜜,True,,False
need,need.png,need_reaching_umbrella_ladder.jpg,需要,True,,False
needle,needle.jpg,needle_with_thread.jpg,针,True,,False
nephew,paste-616bbae9dc0b032ae1cff0ffac337582f7255c16.jpg,nephew_family_tree_diagram.jpg,侄子,True,"The image shows a family tree. While it *could* potentially include a nephew, it's not the primary focus or explicit representation. A better match would be 'family tree' or 'genealogy'.",True
nervous,Nervous.jpg,nervous_biting_nails.jpg,紧张,True,,False
newspaper,newspaper.jpg,newspaper_vintage.jpg,报纸,True,,False
next,next.png,next_numbers_alphabet_animals.jpg,下一个,True,,False
nibble,Screen Shot 2022-08-08 at 9.32.25 PM.png,nibble_person_eating_cookie.jpg,小口咬,True,,False
niece,paste-5e504bec947416b5ddcb3fbab6ede011d32e55fb.jpg,niece_family_tree.jpg,侄女,True,,False
nightmare,paste-717900cc1026eb3db1ffec3a4528be9a995003ce.jpg,nightmare_dragon_girl.jpg,噩梦,True,,False
noble,paste-23cde1b2b5cc7b3b27a8dccfa530a5ee27f46e25.jpg,noble_medieval_clothing.jpg,贵族,True,,False
nomad,paste-9a8759e334a57cea5c6babfbcfe37856eb45b104.jpg,nomad_eagle_hunter_yurt.jpg,游牧民,True,,False
north,屏幕快照 2020-05-21 上午6.43.58.png,north_china_map_arrow.jpg,北,True,,False
notice,v2-ea0c2d9c66995959c8c90d5277d55373_b.jpg,notice_chinese_text.jpg,通知,True,,False
November,屏幕快照 2020-08-21 上午7.09.22.png,november_autumn_leaves.jpg,十一月,True,,False
nun,paste-e2e760f7f71673936c0f922e72f622a967697d70.jpg,nun_group_smiling.jpg,修女,True,,False
nut,Screen Shot 2022-07-23 at 1.48.14 PM.png,nut_hexagonal_metal.jpg,螺母,True,,False
nymph,paste-5bc1dcc7c70ab9ef9a19ccf127cd8fd1b98c63e5.jpg,nymph_watercolor_butterfly.jpg,仙女,True,,False
nymph,paste-fa8ae1f94323b39780e268f7c10da0ae6023fe4d.jpg,nymph_dragonfly_art.jpg,仙女,True,,False
oath,paste-103805ed7cb92283f4d7bbc2c3dd967d322a86cd.jpg,oath_hand_on_books.jpg,誓言,True,,False
obese,paste-2b033d283d1ed80f39ebe6973daa4091ce7fcfb1.jpg,obese_man_purple_shirt.jpg,肥胖,True,,False
observe,paste-76981c9316696310cdd6bc3bacce4aa7b00020eb.jpg,observe_man_with_telescope.jpg,观察,True,,False
observe,paste-e96064ec31bacfbd123e4c7c720700d15ee315c9.jpg,observe_boy_snail.jpg,观察,True,,False
obvious,paste-aa7edce2b0c1932f82a9266554ad9bee28f85fdc.jpg,obvious_red_block.jpg,显而易见,True,,False
occupation,paste-c3ed77540115e474ce7b33c30ebeeb6b19475229.jpg,occupation_diverse_professions.jpg,职业,True,,False
occupied,occupied.jpeg,occupied_bathroom_stall.jpg,已占用,True,,False
October,屏幕快照 2020-08-04 下午9.18.14.png,october_pumpkins_china.jpg,十月,True,,False
one,1.jpg,one_black_number.jpg,一,True,,False
ooze,paste-5703e91d6f281d863e927a6d63ba89dfb817d6ac.jpg,ooze_grey_slime_brick.jpg,渗出,True,,False
opera,opera.jpg,opera_chinese_performers.jpg,戏曲,True,,False
operation,paste-5f38b102b80346855c44ee233345791856221aa2.jpg,operation_surgery_room.jpg,手术,True,,False
operator,paste-3dde0f022a0e666c053e1867a10e06739da30734.jpg,operator_machine_control.jpg,操作员,True,,False
opinion,paste-727b26f57250df5970771647c9ca673fcccd79aa.jpg,opinion_people_speech_bubbles.jpg,意见,True,,False
opposite,paste-4b0c1b551c23dd07af2c58b97561ce9407bdc9b9.jpg,opposite_owl_illustrations.jpg,相反,True,,False
optimistic,paste-e286534165cae6e3db7386399e1aef871033be6d.jpg,optimistic_smile_thumbs_up.jpg,乐观,True,,False
orbit,paste-2d584991083970d15e13760ef8af182aaa9c0258.jpg,orbit_earth_sun.jpg,轨道,True,,False
orchard,orchard.jpg,orchard_apple_trees_family.jpg,果园,True,,False
orchid,64646158_2553900444628471_7681360064598861829_n.jpg,orchid_purple_flower.jpg,兰花,True,,False
order,making_an_order.jpg,order_restaurant_waitress.jpg,点餐,True,,False
organ,paste-a6d439ec785fe7dcc4dfe2e16a73f74de72647a9.jpg,organ_human_body.jpg,器官,True,,False
orphan,paste-5028e8db1f16d249c40204011b85865d61cf2e0c.jpg,orphan_children_eating.jpg,孤儿,True,,False
otter,images (10).jpeg,otter_two_outdoors.jpg,水獭,True,,False
outcome,paste-c1610ac2dfba98a8932d11ab562a73254f1acb34.jpg,outcome_target_money.jpg,结果,True,,False
outside,Screen Shot 2018-09-01 at 7.58.25 PM.png,outside_bird_arrow.jpg,外面,True,,False
oval,oval2.png,oval_gray_shape.jpg,椭圆形,True,,False
overcoat,overcoat.jpg,overcoat_brown_wool.jpg,大衣,True,,False
overcome,paste-e4034df78fbce034a79c97e3178d3754d761e155.jpg,overcome_burden_cartoon.jpg,克服,True,,False
overtake,overtake.gif,overtake_formula1_race.jpg,超车,True,,False
pack,paste-b9316dfbbd98c13b51c92d761cbf5fb8c929d7e4.jpg,pack_suitcase_clothes.jpg,打包,True,,False
paddle,paddle.png,paddle_stand_up_paddleboarding.jpg,桨,True,,False
painting,painting.gif,painting_woman_canvas.jpg,绘画,True,,False
pal,paste-07b796735850ff0adcd18dda47b89b25d5f3b58a.jpg,pal_boy_hugging_dog.jpg,朋友,True,,False
pal,paste-36ff085ab81ac1664d1356bbcc000b02619d716b.jpg,pal_two_friends_laughing.jpg,朋友,True,,False
palace,palace.jpg,palace_middle_east_architecture.jpg,宫殿,True,,False
pale,paste-e46b350bc86d8f6b2ba2e76e69e12b4ef651d94c.jpg,pale_woman_face.jpg,苍白,True,,False
palette,art_palette.jpg,palette_with_paints.jpg,调色板,True,,False
palm,palm.png,palm_hand_lines.jpg,手掌,True,,False
pang,paste-f1ec3a428b412ce5b7a5ebd27a7c8cc0da14acb0.jpg,pang_back_pain.jpg,剧痛,True,,False
parachute,parachute.png,parachute_person.jpg,降落伞,True,,False
parade,parade.jpg,parade_disney_characters.jpg,游行,True,,False
paradise,paste-a2d67b17503d1b7535f102fa9a86ace04578a2fb.jpg,paradise_stairway_heavenly_city.jpg,天堂,True,,False
paradise,paste-b4dc19a57ec4cfd42961b2c36bab200d105e1556.jpg,paradise_tropical_garden.jpg,天堂,True,,False
paragraph,paragraph (1).png,paragraph_chinese_text.jpg,段落,True,,False
parallel,parallel-lines_ver_1.png,parallel_lines_arrows.jpg,平行,True,,False
paralyzed,paste-89f38c3515f810c4501aae4bc7df6efeeea155a7.jpg,paralyzed_man_wheelchair.jpg,瘫痪,True,,False
passion,paste-6e4f4665753fe20b083181a889e388ecbfb32d5b.jpg,passion_orchestra_conductor.jpg,激情,True,,False
passion,paste-f083b89243fea4807faca270862d9d3258210f4e.jpg,passion_woman_violin.jpg,热情,True,,False
passport,passport.jpg,passport_singapore_red.jpg,护照,True,,False
password,password.png,password_encrypted_padlock.jpg,密码,True,,False
past,past.png,past_arrow_movement.jpg,过去,True,,False
pasta,paste-b5e2da7aa98a48a6776690d280080bc2b40da596.jpg,pasta_variety_shapes.jpg,意大利面,True,,False
pastry,puff_pastry_fruit_tarts_ricotta_cream_filling13.-500x500.jpg,pastry_berry_cream.jpg,糕点,True,,False
pasture,paste-8faf72d1ab3c3671d4f840019d09559d7fa46302.jpg,pasture_cows_grazing.jpg,牧场,True,,False
patient,patient.jpg,patient_hospital_bed.jpg,病人,True,,False
patrol,patrol.jpg,patrol_police_dog.jpg,巡逻,True,,False
pattern,paste-6536cebb7f32d403ef1c219ef294d122379ee75b.jpg,pattern_geometric_designs.jpg,图案,True,,False
pause,paste-2299f54d42c1b5542096f4adea7c790585ed2daa.jpg,pause_button_circle.jpg,暂停,True,,False
pavilion,paste-29c89269635a6e09f8f6c998d22a822c1943b22d.jpg,pavilion_wooden_garden.jpg,凉亭,True,,False
paw,dog-paw1.jpg,paw_dog_grass.jpg,爪子,True,,False
pay,pay.png,pay_giving_cash.jpg,支付,True,,False
peaceful,paste-1d30c3b807d8a2e30f5a42894faef82b82369586.jpg,peaceful_meditation_sunset.jpg,平静,True,,False
peaceful,paste-a73a53d0ff39ab9fac878035628116aa98811a5e.jpg,peaceful_park_bench.jpg,和平,True,,False
peacock,peacock.png,peacock_line_drawing.jpg,孔雀,True,,False
peak,peak.jpg,peak_snowy_mountain.jpg,山峰,True,,False
pearl,pearl.jpg,pearl_collection.jpg,珍珠,True,,False
peck,peck.gif,peck_cartoon_chicken_illustration.gif,啄,True,"The image is of a chicken, not the act of pecking.",True
pedal,pedal.jpg,pedal_bicycle_black.jpg,踏板,True,,False
pedestrian,pedestrian.png,pedestrian_cartoon.jpg,行人,True,,False
peek,paste-d92d591ea3282d0d87db1a98158cc0e727d37d8b.jpg,peek_man_hiding_face.jpg,偷看,True,,False
peel,peel.jpg,peel_orange_fruit.jpg,剥皮,True,,False
peg,paste-8619ba6c61626099582ec93d287f345230c3247e.jpg,peg_wooden_clothespin.jpg,衣夹,True,,False
perform,paste-d79483b5c319460459a90fd043d6b3e732e1b11e.jpg,perform_dance_stage.jpg,表演,True,,False
perfume,perfume.jpeg,perfume_chanel_bottle.jpg,香水,True,,False
perish,perish.gif,perish_anime_girls.gif,去死,True,"The image shows two anime girls, not the actual act of perishing. It's an animated scene, not a literal depiction of death or decay.",True
permanent,paste-97f327083c0d7b98a7d0da1ad522b6298faa5153.jpg,permanent_tattoos.jpg,永久的,True,,False
permit,Screen Shot 2022-10-05 at 8.48.44 AM.png,DELETE,动物园管理员和海狮,False,The image shows a zookeeper with a seal. It does not match the word 'permit' which means to allow something.,True
perpendicular,perpendicular-lines.jpg,perpendicular_lines_90_degrees.jpg,垂直,True,,False
pesky,paste-2296f52ecbdf11f564ed1bd5ddf68c3ce7d411dd.jpg,pesky_person_with_megaphone.jpg,讨厌的,True,,False
pesky,paste-86df5c54103af3849d52428ca46b43a27fe8232d.jpg,pesky_cartoon_fly.jpg,讨厌的,True,,False
pest,pest.png,pest_cockroach_fly_mosquito.jpg,害虫,True,,False
petal,petal.jpg,petal_pink_rose.jpg,花瓣,True,,False
petrified,paste-9312a4e3976cd4aa8ca248e4160725b554e6c3f7.jpg,petrified_woman_shocked.jpg,吓呆了,True,,False
phantom,屏幕快照 2020-12-12 下午9.15.47.png,phantom_cartoon_ghost.jpg,幽灵,True,,False
pharmacy,pharmacy.jpg,pharmacy_nepstar_drugstore.jpg,药房,True,,False
physics,paste-f0f97e3c577361addd56a76d286529168bb7a1b0.jpg,physics_scientific_illustration.jpg,物理,True,,False
pick,picking_mushroom2.jpg,pick_mushrooms.jpg,采摘,True,,False
picnic,picnic.jpg,picnic_family_city_park.jpg,野餐,True,,False
pier,_119080250_gettyimages-1316665956.jpeg,pier_brighton_palace.jpg,码头,True,,False
pile,pile.png,pile_leaves_dirt_sticks.jpg,堆,True,,False
pillar,pillar.png,pillar_ancient_building.jpg,柱子,True,,False
pilot,pilot.jpg,pilot_airplane.jpg,飞行员,True,,False
pinch,paste-45509473469016.jpg,pinch_baby_cheek.jpg,捏,True,,False
pipe,pipe (1).jpg,pipe_pvc_white.jpg,管子,True,,False
pistachio,Screen Shot 2022-08-07 at 9.46.08 AM.png,pistachio_wooden_bowl.jpg,开心果,True,,False
pitcher,paste-53a0b1914d169fec77fff373567fc1157b036675.jpg,pitcher_clear_glass.jpg,水罐,True,,False
place,places.png,place_multiple_locations.jpg,地点,True,,False
plain,plain.jpg,plain_green_landscape.jpg,平原,True,,False
plank,paste-9fa1df5af78b67a1be9ce6cede0d60a2c2193a76.jpg,plank_gray_wood.jpg,木板,True,,False
plaque,paste-0c1c9e26717b1872aca18899817dc5dbaa3e5364.jpg,plaque_award.jpg,牌匾,True,,False
plaque,paste-2b23655c741d4300a2a380b87741df73ffcf777a.jpg,plaque_chinese_characters.jpg,萬世師表,True,,False
plaster,plaster.jpg,plaster_adhesive_bandages.jpg,创可贴,True,,False
plateau,Screen Shot 2022-07-26 at 8.50.59 PM.png,plateau_arid_landscape.jpg,高原,True,,False
plateau,plateau.jpg,plateau_arid_landscape.jpg,高原,True,,False
platform,platform.png,platform_subway_station.jpg,月台,True,,False
plenty,paste-9ebf577d19222e201659fbb57186a27b01c84815.jpg,plenty_market_fruit.jpg,丰富,True,,False
pluck,paste-27b7a29201bd5a832b92d753c37f97c31a64bffa.jpg,pluck_chicken_feathers.jpg,拔,True,,False
pluck,paste-2e4891b37d5be6564e291f6afebf12da8dd22476.jpg,pluck_apple_from_tree.jpg,采摘,True,,False
plug,plug.gif,plug_and_outlet.jpg,插头,True,,False
plum,屏幕快照 2020-05-29 下午9.20.37.png,plum_two_fruits.jpg,李子,True,,False
plumber,paste-b6882494217a694d4f0d4fd2878c120f7764092c.jpg,plumber_repairing_pipes.jpg,水管工,True,,False
plump,plump-woman-vector-3649653.jpg,plump_woman_cartoon.jpg,丰满,True,,False
plunge,paste-574bce3d858d0130a03743adc43eca68e9461d7d.jpg,plunge_woman_jumping.jpg,跳水,True,,False
plunge,paste-f0d0abdc6987bdb6cb93a51d82f55df4a49409f1.jpg,plunge_into_antarctic_water.jpg,跳水,True,,False
pocket,pocket.jpg,pocket_denim_rivets.jpg,口袋,True,,False
podium,paste-057cc50c94a64ca532b60a9e33184c691318eb8b.jpg,podium_wooden_microphones.jpg,讲台,True,,False
poem,poetry.png,poem_chinese_swan.jpg,诗,True,,False
poet,paste-93f903180a22397eedcfbff69ec44b672a8e59b9.jpg,poet_chinese_art.jpg,诗人,True,,False
poison,poison.png,poison_skull_bottle.jpg,毒药,True,,False
poke,poke.gif,poke_bear_cheek.jpg,戳,True,,False
pollen,paste-919f67eb3a7a20030e68616a8d5d139bbc5430e8.jpg,pollen_willow_branch.jpg,花粉,True,,False
pollution,屏幕快照 2021-01-24 上午10.33.23.png,pollution_air_water_land.jpg,污染,True,,False
pond,pond.jpg,pond_rock_border.jpg,池塘,True,,False
poor,poor.png,poor_man_patched_clothes.jpg,穷人,True,,False
poppy,paste-d200fa140f99114165ef38f2145bf53a34e09345.jpg,poppy_red_flowers.jpg,罂粟花,True,,False
